city,date,death,temp,dewpoint,pm10,o3,time,season
chic,3/5/1994,128,40,34.5,38.45150544,16.59827046,2621,winter
chic,3/6/1994,121,48.5,31.875,23.55767738,14.93090141,2622,winter
chic,3/7/1994,129,40.5,25.5,31.07888312,16.93868716,2623,winter
chic,3/8/1994,103,31,14,17.23402163,24.75045899,2624,winter
chic,3/9/1994,130,29,19.625,24.22788596,21.12935835,2625,winter
chic,3/10/1994,107,29.5,27.125,45.83129973,15.71228705,2626,winter
chic,3/11/1994,121,29.5,23.75,32.05437666,28.69109277,2627,winter
chic,3/12/1994,119,44,39.375,38.43195266,19.46403523,2628,winter
chic,3/13/1994,119,40,34.875,31.05626147,13.88693023,2629,winter
chic,3/14/1994,107,41.5,38.75,46.48047822,11.53827851,2630,winter
chic,3/15/1994,102,38.5,22,19.05560201,23.01110833,2631,winter
chic,3/16/1994,111,29,14,16.36803037,27.24894845,2632,winter
chic,3/17/1994,104,29.5,15.375,26.62466754,17.32474085,2633,winter
chic,3/18/1994,139,34,24.125,33.56821534,16.34513972,2634,winter
chic,3/19/1994,106,38,29.875,78.09722758,15.52831692,2635,winter
chic,3/20/1994,111,49.5,39.875,38.61487464,26.53239575,2636,winter
chic,3/21/1994,116,48,27.875,30.27660829,19.51334364,2637,winter
chic,3/22/1994,113,53.5,36.5,34.49134523,24.03685591,2638,winter
chic,3/23/1994,115,61,45.5,55.40016876,26.44104738,2639,winter
chic,3/24/1994,125,49,24.625,64.89901961,25.55672461,2640,winter
chic,3/25/1994,118,36.5,22,77.52461427,31.48124389,2641,winter
chic,3/26/1994,91,39,33.75,66.07020251,19.39204292,2642,winter
chic,3/27/1994,99,43,31.5,32.41942837,17.88609502,2643,winter
chic,3/28/1994,138,38,28.375,21.6068939,15.53118267,2644,winter
chic,3/29/1994,121,36,24.25,20.65731226,18.89693478,2645,winter
chic,3/30/1994,104,33.5,21.25,38.1004902,14.27605327,2646,winter
chic,3/31/1994,116,40,23.875,36.69230955,19.76335275,2647,winter
chic,4/1/1994,116,51.5,29.875,60.68642719,17.60986,2648,spring
chic,4/2/1994,120,55,30.125,44.39431227,24.87502989,2649,spring
chic,4/3/1994,111,42,18,17.25260367,27.3797327,2650,spring
chic,4/4/1994,115,47,33.125,121.779363,20.26761096,2651,spring
chic,4/5/1994,128,40.5,21,9.887254907,26.12525948,2652,spring
chic,4/6/1994,119,31,21.375,9.345182559,27.79453837,2653,spring
chic,4/7/1994,109,36.5,17,31.34246262,18.48789068,2654,spring
chic,4/8/1994,135,47.5,31.125,54.93307784,21.00765334,2655,spring
chic,4/9/1994,136,57.5,25.75,27.97286268,24.37570817,2656,spring
chic,4/10/1994,98,46,27.25,28.46250765,36.67257636,2657,spring
chic,4/11/1994,114,43.5,36.75,17.1163189,25.95240768,2658,spring
chic,4/12/1994,129,48.5,45.125,17.168201,15.23661935,2659,spring
chic,4/13/1994,125,46.5,42.375,18.59604452,13.41218362,2660,spring
chic,4/14/1994,124,57,50,35.50124732,23.10761153,2661,spring
chic,4/15/1994,127,57.5,35.375,32.1269909,28.86281791,2662,spring
chic,4/16/1994,129,52.5,28.125,27.16470759,30.99468365,2663,spring
chic,4/17/1994,107,55.5,29.25,19.75513547,27.79984194,2664,spring
chic,4/18/1994,140,67.5,46.125,56.58262498,32.84619896,2665,spring
chic,4/19/1994,117,58,23.125,36.6497075,35.08463887,2666,spring
chic,4/20/1994,108,51,29.625,39.40015677,22.34628672,2667,spring
chic,4/21/1994,140,48.5,20.75,23.17331727,29.21583909,2668,spring
chic,4/22/1994,100,45.5,21,67.0447107,27.88154311,2669,spring
chic,4/23/1994,127,53,29.875,78.56670685,28.68052954,2670,spring
chic,4/24/1994,128,68.5,54.375,44.85060551,47.29657736,2671,spring
chic,4/25/1994,124,71,55.5,94.84536483,34.22241785,2672,spring
chic,4/26/1994,118,75,48.125,120.3033595,27.62214403,2673,spring
chic,4/27/1994,100,53.5,31.125,20.06094241,21.66484231,2674,spring
chic,4/28/1994,100,41.5,43.375,15.93807229,10.96058143,2675,spring
chic,4/29/1994,109,47.5,33.75,20.2161037,17.04266908,2676,spring
chic,4/30/1994,100,38.5,33.625,9.225865065,21.91426267,2677,spring
chic,5/1/1994,92,45.5,33.875,21.66067826,26.60760538,2678,spring
chic,5/2/1994,133,51,28.25,32.85709568,23.30564553,2679,spring
chic,5/3/1994,117,49,26,42.76081443,29.40518322,2680,spring
chic,5/4/1994,115,51,36.5,71.27246345,20.38696389,2681,spring
chic,5/5/1994,123,57.5,40,56.20963337,22.26046839,2682,spring
chic,5/6/1994,90,45.5,31.875,11.02271319,29.16511899,2683,spring
chic,5/7/1994,122,46,38.875,14.04217427,22.54710107,2684,spring
chic,5/8/1994,134,53.5,39,25.95466497,28.52656557,2685,spring
chic,5/9/1994,122,61.5,30.5,35.06205343,25.79058374,2686,spring
chic,5/10/1994,112,56.5,35.375,59.13863001,18.82014566,2687,spring
chic,5/11/1994,114,62.5,42.5,67.69630157,32.62706038,2688,spring
chic,5/12/1994,114,52,34.875,24.08188361,26.15226562,2689,spring
chic,5/13/1994,117,59.5,31,49.88001873,23.39197933,2690,spring
chic,5/14/1994,126,60.5,60.125,43.18315563,20.51506941,2691,spring
chic,5/15/1994,106,62.5,43.25,18.1689707,29.47660901,2692,spring
chic,5/16/1994,115,50.5,36.125,9.119131702,26.1279025,2693,spring
chic,5/17/1994,102,48.5,29.25,7.2707937,26.11215186,2694,spring
chic,5/18/1994,107,50.5,29.875,13.12474034,25.68529509,2695,spring
chic,5/19/1994,115,54,37.75,22.11118613,25.55098961,2696,spring
chic,5/20/1994,109,59.5,42.75,51.87988648,26.09330666,2697,spring
chic,5/21/1994,107,68,45.625,82.11386603,38.52697353,2698,spring
chic,5/22/1994,104,73,49.75,66.11386603,45.90757313,2699,spring
chic,5/23/1994,104,68.5,54.125,49.87480143,36.58601643,2700,spring
chic,5/24/1994,124,66.5,60.875,41.1725961,27.78550887,2701,spring
chic,5/25/1994,120,65.5,58,29.63332118,26.15724546,2702,spring
chic,5/26/1994,124,49,38,14.85116484,23.6189476,2703,spring
chic,5/27/1994,108,51,33.875,29.71036045,19.88865408,2704,spring
chic,5/28/1994,123,63,46,39.21187103,32.60666714,2705,spring
chic,5/29/1994,98,69.5,48.75,48.52844464,45.0938804,2706,spring
chic,5/30/1994,109,77,59.375,46.14580847,46.95347505,2707,spring
chic,5/31/1994,122,75,40.5,49.21739812,27.82981291,2708,spring
chic,6/1/1994,118,56,34.25,26.74492054,24.83180184,2709,spring
chic,6/2/1994,105,55,27.5,14.07921077,27.84852367,2710,spring
chic,6/3/1994,107,57,40.75,49.61680071,25.58976648,2711,spring
chic,6/4/1994,111,61,39.75,38.9620594,34.54438975,2712,spring
chic,6/5/1994,113,71,60,83.39413373,42.92738044,2713,spring
chic,6/6/1994,117,77,62.125,70.45665302,40.02109539,2714,spring
chic,6/7/1994,114,68.5,49.25,59.89333017,22.20087386,2715,spring
chic,6/8/1994,111,55.5,39.625,24.41852397,21.78868935,2716,spring
chic,6/9/1994,119,56,33.875,32.95358495,28.27810718,2717,spring
chic,6/10/1994,117,61.5,40.875,48.58092528,24.72579147,2718,spring
chic,6/11/1994,120,67,56,49.00599243,24.88049238,2719,spring
chic,6/12/1994,98,72.5,58.125,20.45539387,30.85686452,2720,spring
chic,6/13/1994,134,78,66.875,34.73021392,33.36371983,2721,spring
chic,6/14/1994,110,80,70,50.37227629,29.39976904,2722,spring
chic,6/15/1994,107,86,66.375,85.33172414,30.19050573,2723,spring
chic,6/16/1994,117,84,65,82.11607237,34.50881908,2724,spring
chic,6/17/1994,122,81.5,65.375,102.0336774,30.65060869,2725,spring
chic,6/18/1994,125,82,64.25,66.98554696,51.95815684,2726,spring
chic,6/19/1994,141,75.5,63.625,34.3525225,33.30267617,2727,spring
chic,6/20/1994,124,78,72,88.34624803,32.14340626,2728,spring
chic,6/21/1994,114,74,53,37.30510879,27.07282778,2729,spring
chic,6/22/1994,107,73.5,48,43.08228964,27.39971546,2730,spring
chic,6/23/1994,116,67.5,62.625,34.86013493,23.55186529,2731,spring
chic,6/24/1994,112,63.5,54,23.37684202,31.41630276,2732,spring
chic,6/25/1994,117,70.5,61,29.84913828,25.02115037,2733,spring
chic,6/26/1994,92,68.5,59.75,32.01415686,32.94711805,2734,spring
chic,6/27/1994,103,69.5,54,29.44507051,24.66886545,2735,spring
chic,6/28/1994,119,74.5,59.5,47.29642979,26.74988719,2736,spring
chic,6/29/1994,122,70.5,58.875,32.58079821,26.01061287,2737,spring
chic,6/30/1994,111,70,59.375,37.22202437,16.14025629,2738,spring
chic,7/1/1994,107,77,63.75,46.74003898,32.13144873,2739,summer
chic,7/2/1994,103,63.5,52,11.1897198,17.82947305,2740,summer
chic,7/3/1994,90,66.5,63.625,30.16082292,28.55743968,2741,summer
chic,7/4/1994,115,82,74,37.60943491,38.1539551,2742,summer
chic,7/5/1994,129,85.5,70.5,3.028807644,35.49738482,2743,summer
chic,7/6/1994,109,82.5,68.375,47.87383128,26.47892754,2744,summer
chic,7/7/1994,117,79.5,70.25,45.93288443,19.92289166,2745,summer
chic,7/8/1994,106,74,60.375,37.81478709,21.30006423,2746,summer
chic,7/9/1994,113,66.5,58.125,22.64040937,14.63054355,2747,summer
chic,7/10/1994,87,66,54.5,9.499744697,20.28315143,2748,summer
chic,7/11/1994,115,69.5,66,64.56607882,23.92188594,2749,summer
chic,7/12/1994,103,81,67.5,46.50804789,33.031626,2750,summer
chic,7/13/1994,109,66.5,58.5,23.27894751,17.29014097,2751,summer
chic,7/14/1994,110,73.5,65.75,52.3981558,27.83164872,2752,summer
chic,7/15/1994,119,74,58.875,36.96638365,22.70571087,2753,summer
chic,7/16/1994,93,73.5,64.75,34.63343234,28.38285865,2754,summer
chic,7/17/1994,87,76,60.25,22.26586293,26.75302049,2755,summer
chic,7/18/1994,98,75,61.5,31.32057529,20.17950629,2756,summer
chic,7/19/1994,93,77,67.25,35.36446376,20.81427746,2757,summer
chic,7/20/1994,109,79.5,69.5,48.85909314,25.1101304,2758,summer
chic,7/21/1994,116,74.5,66.625,36.39731867,17.73711809,2759,summer
chic,7/22/1994,97,72.5,64.125,27.93571304,13.14214755,2760,summer
chic,7/23/1994,115,75.5,63.75,21.25933894,21.25750472,2761,summer
chic,7/24/1994,101,74.5,57.25,11.16675635,22.75124213,2762,summer
chic,7/25/1994,100,72.5,51.5,34.38303809,15.58031264,2763,summer
chic,7/26/1994,91,66,54.375,31.27427636,15.48485625,2764,summer
chic,7/27/1994,108,67.5,54,20.21075341,14.08259997,2765,summer
chic,7/28/1994,107,66,50.25,20.27542441,13.91429595,2766,summer
chic,7/29/1994,113,67.5,51.375,65.47102857,17.70906953,2767,summer
chic,7/30/1994,119,70,57.75,68.64511571,28.16520548,2768,summer
chic,7/31/1994,95,75,61.5,45.79613783,31.67919693,2769,summer
chic,8/1/1994,128,77,67,56.09637045,33.83354905,2770,summer
chic,8/2/1994,82,69,58,35.59631788,25.91606955,2771,summer
chic,8/3/1994,109,71.5,68.125,58.23907255,22.03161172,2772,summer
chic,8/4/1994,102,69.5,53.75,41.39608663,20.30124705,2773,summer
chic,8/5/1994,105,59,47.375,10.39191325,19.16376455,2774,summer
chic,8/6/1994,85,60,50.75,33.48740702,20.42385951,2775,summer
chic,8/7/1994,100,65,57.25,21.98575228,32.8572815,2776,summer
chic,8/8/1994,103,74,60,47.49791033,28.66482355,2777,summer
chic,8/9/1994,122,58.5,51,20.13402126,19.44573085,2778,summer
chic,8/10/1994,117,61,57.5,NA,6.395962687,2779,summer
chic,8/11/1994,135,63.5,59.25,25.53044665,23.31761578,2780,summer
chic,8/12/1994,110,65.5,64.75,39.69439223,16.32921878,2781,summer
chic,8/13/1994,121,75,70.75,37.04564422,23.12270181,2782,summer
chic,8/14/1994,117,64.5,50.875,29.05324301,19.29377645,2783,summer
chic,8/15/1994,107,66.5,51.5,28.12152528,15.13447291,2784,summer
chic,8/16/1994,124,66.5,58.125,64.72701368,20.23667748,2785,summer
chic,8/17/1994,115,70,61,48.73157295,27.67452124,2786,summer
chic,8/18/1994,117,71,66.375,61.49542053,24.21200015,2787,summer
chic,8/19/1994,139,77,64.5,82.21585498,34.70658814,2788,summer
chic,8/20/1994,116,70,62.125,27.24767316,30.40984103,2789,summer
chic,8/21/1994,102,66,58.375,NA,19.23286673,2790,summer
chic,8/22/1994,115,68,57.5,42.85665584,13.80828778,2791,summer
chic,8/23/1994,125,69.5,61.25,57.87180736,21.94532695,2792,summer
chic,8/24/1994,119,77.5,70.375,58.25008443,32.71266449,2793,summer
chic,8/25/1994,116,78.5,73,88.30362554,27.66932514,2794,summer
chic,8/26/1994,102,76.5,68.375,61.82180736,22.4486543,2795,summer
chic,8/27/1994,93,77,68.125,102.958418,33.68051604,2796,summer
chic,8/28/1994,100,67.5,54.125,32.30241152,19.97385756,2797,summer
chic,8/29/1994,93,66,52.375,32.30379464,18.58998317,2798,summer
chic,8/30/1994,108,64,61.625,37.78183602,10.83576784,2799,summer
chic,8/31/1994,99,61.5,53.375,24.33715472,14.92237251,2800,summer
chic,9/1/1994,104,59,46.375,10.85679219,14.99621267,2801,summer
chic,9/2/1994,119,59,50.5,79.95731641,8.249165787,2802,summer
chic,9/3/1994,99,62,53.875,33.49964933,16.81199945,2803,summer
chic,9/4/1994,104,59.5,54.5,14.94181323,22.81869932,2804,summer
chic,9/5/1994,101,61.5,60.375,37.97196382,26.03993729,2805,summer
chic,9/6/1994,105,67,52,NA,14.9783606,2806,summer
chic,9/7/1994,109,65,51.75,47.92098147,12.89307146,2807,summer
chic,9/8/1994,99,69.5,59.75,38.12191706,10.49937256,2808,summer
chic,9/9/1994,130,72,63.125,46.18236607,21.37039057,2809,summer
chic,9/10/1994,99,76.5,63.5,34.03528399,26.16696674,2810,summer
chic,9/11/1994,130,74.5,64.875,41.94982908,24.7531594,2811,summer
chic,9/12/1994,117,75.5,60.25,84.47654905,27.9597704,2812,summer
chic,9/13/1994,112,77,62.25,68.95998279,29.75272384,2813,summer
chic,9/14/1994,106,81,67.75,57.35154905,27.32460727,2814,summer
chic,9/15/1994,133,80.5,60.625,115.3154407,33.57295326,2815,summer
chic,9/16/1994,106,74,56.875,72.84512815,33.48972098,2816,summer
chic,9/17/1994,100,65.5,53,35.2543896,9.787962767,2817,summer
chic,9/18/1994,108,67,43.125,23.94335857,11.44277624,2818,summer
chic,9/19/1994,111,70,55.25,57.4698646,15.88918009,2819,summer
chic,9/20/1994,109,71.5,53,76.62896197,21.10049938,2820,summer
chic,9/21/1994,98,71,48,77.81617362,30.2138249,2821,summer
chic,9/22/1994,111,66.5,59.625,57.4712941,21.24719756,2822,summer
chic,9/23/1994,109,65,59.25,46.45997219,11.23169548,2823,summer
chic,9/24/1994,108,63.5,61.375,29.30553733,11.17855077,2824,summer
chic,9/25/1994,101,60.5,50.75,20.43420827,16.02952027,2825,summer
chic,9/26/1994,110,54.5,51.375,21.54741422,8.858022727,2826,summer
chic,9/27/1994,113,54,49.125,19.27126928,5.857470207,2827,summer
chic,9/28/1994,131,57,43.75,34.32274305,10.59150273,2828,summer
chic,9/29/1994,101,57.5,46.5,35.58794889,6.080395907,2829,summer
chic,9/30/1994,134,67.5,56.5,55.3756744,19.33737602,2830,summer
chic,10/1/1994,124,58,47.125,12.02658177,21.57369442,2831,autumn
chic,10/2/1994,118,57,41.5,9.005380103,22.60646715,2832,autumn
chic,10/3/1994,107,57.5,45.75,14.38166714,23.50782015,2833,autumn
chic,10/4/1994,136,53.5,44.75,19.69768747,10.36671699,2834,autumn
chic,10/5/1994,127,51,42.75,38.70720915,6.448283237,2835,autumn
chic,10/6/1994,134,62,49.875,42.30103544,21.66183021,2836,autumn
chic,10/7/1994,118,68,62.375,78.89845784,29.58772661,2837,autumn
chic,10/8/1994,118,56,47.125,20.2413195,3.085936833,2838,autumn
chic,10/9/1994,96,47.5,32.125,8.209342976,11.20138738,2839,autumn
chic,10/10/1994,120,46,31.75,NA,11.60563819,2840,autumn
chic,10/11/1994,121,48.5,40.75,33.99486109,12.59074224,2841,autumn
chic,10/12/1994,113,51.5,47.75,44.13584337,8.323194625,2842,autumn
chic,10/13/1994,125,55.5,49.875,49.64638554,7.040887047,2843,autumn
chic,10/14/1994,137,58.5,51.875,42.63473896,14.64561988,2844,autumn
chic,10/15/1994,116,58,53.25,44.88627049,14.67486934,2845,autumn
chic,10/16/1994,92,66,54.875,30.29540076,20.34840192,2846,autumn
chic,10/17/1994,127,69.5,54.875,37.96345075,20.84628737,2847,autumn
chic,10/18/1994,116,65,60.125,44.59485483,10.96557994,2848,autumn
chic,10/19/1994,117,64.5,47.375,24.94994604,12.17952702,2849,autumn
chic,10/20/1994,122,57,46.875,29.22228916,7.586980504,2850,autumn
chic,10/21/1994,123,56.5,45.375,96.4064194,8.657406177,2851,autumn
chic,10/22/1994,109,58.5,45.875,50.89502271,14.79809195,2852,autumn
chic,10/23/1994,94,52,35.5,19.23336762,11.74305318,2853,autumn
chic,10/24/1994,100,47,27.625,30.02152874,12.14720769,2854,autumn
chic,10/25/1994,118,43,30.125,20.69760011,8.913662775,2855,autumn
chic,10/26/1994,102,42,30.75,34.59988541,6.371957632,2856,autumn
chic,10/27/1994,117,46,34.25,73.42077524,6.250139775,2857,autumn
chic,10/28/1994,115,54,34.25,185.51574,14.46654973,2858,autumn
chic,10/29/1994,113,57,40.875,40.76507705,16.85096434,2859,autumn
chic,10/30/1994,138,48.5,43.375,38.26397824,7.841786422,2860,autumn
chic,10/31/1994,118,45.5,39.125,3.431052202,26.83037634,2861,autumn
chic,11/1/1994,124,44.5,32,20.00014542,12.4976257,2862,autumn
chic,11/2/1994,117,51,35.75,51.84410099,12.26306314,2863,autumn
chic,11/3/1994,107,60.5,62.125,59.34132574,11.46253164,2864,autumn
chic,11/4/1994,136,58.5,55.625,14.66553022,5.442045171,2865,autumn
chic,11/5/1994,142,54,55.125,7.292252085,9.687517473,2866,autumn
chic,11/6/1994,120,48,35.375,9.713853585,15.66602089,2867,autumn
chic,11/7/1994,93,46.5,39,18.63254184,11.22962563,2868,autumn
chic,11/8/1994,102,55,50.375,35.0304078,9.21867978,2869,autumn
chic,11/9/1994,99,47,33,3.320044607,26.84611902,2870,autumn
chic,11/10/1994,110,43,34.5,14.62015611,27.56368748,2871,autumn
chic,11/11/1994,117,46,30.75,27.15842072,14.98630911,2872,autumn
chic,11/12/1994,128,46.5,46.375,22.5111606,6.796107894,2873,autumn
chic,11/13/1994,117,58,56.25,20.66396396,16.28664037,2874,autumn
chic,11/14/1994,108,50.5,38.5,NA,10.04015533,2875,autumn
chic,11/15/1994,108,41.5,34.125,14.53256046,13.67839614,2876,autumn
chic,11/16/1994,114,43.5,35.25,37.57975798,15.19987813,2877,autumn
chic,11/17/1994,128,44,44.125,35.33243243,5.119445455,2878,autumn
chic,11/18/1994,124,44.5,29.25,NA,12.96777803,2879,autumn
chic,11/19/1994,125,38,31.625,41.38362067,5.543383734,2880,autumn
chic,11/20/1994,120,52,38.5,21.0037274,10.08055331,2881,autumn
chic,11/21/1994,119,43,28.25,14.01575353,18.14610265,2882,autumn
chic,11/22/1994,125,31,16.875,16.07315134,14.83069908,2883,autumn
chic,11/23/1994,135,36,23.125,34.66906907,9.275118664,2884,autumn
chic,11/24/1994,113,39,33.75,13.70360361,13.44380876,2885,autumn
chic,11/25/1994,124,39,16.5,10.63199404,11.30670743,2886,autumn
chic,11/26/1994,107,35,24.75,17.28393394,22.26467962,2887,autumn
chic,11/27/1994,116,47.5,44.375,18.82897898,13.01016284,2888,autumn
chic,11/28/1994,107,36,24,13.77749304,16.17051379,2889,autumn
chic,11/29/1994,124,29.5,22.625,25.00726228,12.15639518,2890,autumn
chic,11/30/1994,102,29,24.25,35.98218391,6.758591414,2891,autumn
chic,12/1/1994,132,42,29.5,72.34420989,10.55356215,2892,autumn
chic,12/2/1994,125,46,33.5,49.13077536,12.0259846,2893,autumn
chic,12/3/1994,109,48,44.375,24.64518243,8.254747894,2894,autumn
chic,12/4/1994,114,48.5,47.75,41.5015232,4.796603564,2895,autumn
chic,12/5/1994,122,43.5,39,44.8005623,4.003526074,2896,autumn
chic,12/6/1994,104,35,33.125,5.752393392,9.418843904,2897,autumn
chic,12/7/1994,123,31,23.875,NA,22.62517207,2898,autumn
chic,12/8/1994,127,30,27.5,14.84181551,19.17281155,2899,autumn
chic,12/9/1994,124,30.5,22.875,23.84330805,5.985524064,2900,autumn
chic,12/10/1994,120,27,15.875,30.37473824,7.005616954,2901,autumn
chic,12/11/1994,119,19,8.75,22.88829406,13.55101232,2902,autumn
chic,12/12/1994,131,21.5,18.25,NA,5.834090224,2903,autumn
chic,12/13/1994,141,23.5,16.875,45.48654279,4.469067564,2904,autumn
chic,12/14/1994,126,27.5,25.125,36.00729167,7.799059124,2905,autumn
chic,12/15/1994,109,32.5,34.375,40.83159204,4.375828974,2906,autumn
chic,12/16/1994,130,36.5,36,40.47668904,4.599538974,2907,autumn
chic,12/17/1994,127,37,31.125,28.92562189,7.464723294,2908,autumn
chic,12/18/1994,120,29.5,22.125,16.46720305,13.30625007,2909,autumn
chic,12/19/1994,112,28,27.75,23.78580838,7.980266404,2910,autumn
chic,12/20/1994,137,38,33.625,30.99226678,4.791219894,2911,autumn
chic,12/21/1994,129,40.5,31.875,55.95758136,4.819360524,2912,autumn
chic,12/22/1994,121,39.5,36.75,68.93879365,5.822238474,2913,autumn
chic,12/23/1994,142,38.5,37.875,10.76117928,12.30623235,2914,autumn
chic,12/24/1994,133,33.5,28.875,19.31069709,13.15417664,2915,autumn
chic,12/25/1994,124,39.5,27,24.25195351,10.38698257,2916,autumn
chic,12/26/1994,150,36,33.25,31.74993919,6.404633318,2917,autumn
chic,12/27/1994,144,40.5,37.25,34.63723055,6.756655682,2918,autumn
chic,12/28/1994,122,38,30.125,15.29607651,11.99160562,2919,autumn
chic,12/29/1994,109,35,22.875,11.25735759,23.38012229,2920,autumn
chic,12/30/1994,128,32,24.875,28.69300763,9.264379684,2921,autumn
chic,12/31/1994,134,32,29.875,31.74947917,4.965051554,2922,autumn
chic,1/1/1995,135,19.5,5.625,19.59687698,18.41782281,2923,winter
chic,1/2/1995,133,14.5,10.5,14.5340107,16.45644947,2924,winter
chic,1/3/1995,144,11,-2.875,21.75903487,13.24344365,2925,winter
chic,1/4/1995,138,3,-7.5,24.01824196,13.51202132,2926,winter
chic,1/5/1995,148,9,7,32.55830131,8.867686069,2927,winter
chic,1/6/1995,126,22.5,22,28.93573195,4.967843629,2928,winter
chic,1/7/1995,176,19.5,13.5,21.45056875,10.00241729,2929,winter
chic,1/8/1995,148,12,3.25,33.45350099,9.259204792,2930,winter
chic,1/9/1995,129,17.5,11.875,36.00570542,10.13581964,2931,winter
chic,1/10/1995,156,23.5,24.5,42.46237673,8.118784785,2932,winter
chic,1/11/1995,152,33,37.5,64.90912229,4.270647081,2933,winter
chic,1/12/1995,134,42,37.75,25.89013138,6.061578166,2934,winter
chic,1/13/1995,146,35.5,33.75,18.05834708,5.349837493,2935,winter
chic,1/14/1995,141,37,32.75,7.552429919,6.586346571,2936,winter
chic,1/15/1995,116,33,25.25,8.89788364,13.03525926,2937,winter
chic,1/16/1995,131,34,29.375,13.06722281,16.09829561,2938,winter
chic,1/17/1995,121,36.5,38.375,22.76380742,4.685130139,2939,winter
chic,1/18/1995,128,35.5,22.625,21.55625,8.683711215,2940,winter
chic,1/19/1995,156,34.5,33,9.128342119,10.21729283,2941,winter
chic,1/20/1995,137,30,20.125,13.64173497,13.94064636,2942,winter
chic,1/21/1995,122,23.5,17.75,20.54604233,13.35513403,2943,winter
chic,1/22/1995,118,20,16.5,16.11197307,11.60878516,2944,winter
chic,1/23/1995,135,20,14.25,21.56881831,8.018233467,2945,winter
chic,1/24/1995,124,15,6.75,42.08690476,6.716226916,2946,winter
chic,1/25/1995,142,18,9.25,63.51671058,5.86347768,2947,winter
chic,1/26/1995,114,18,13.25,54.99290105,7.214013033,2948,winter
chic,1/27/1995,134,23.5,26,61.81350481,7.482695124,2949,winter
chic,1/28/1995,152,28.5,16,14.02712724,26.48122342,2950,winter
chic,1/29/1995,150,25,20,6.097067719,27.26229394,2951,winter
chic,1/30/1995,152,24,19.125,43.85781405,11.86620894,2952,winter
chic,1/31/1995,143,30.5,30.375,28.79588461,13.89498013,2953,winter
chic,2/1/1995,134,37,27.5,16.32110717,13.66523702,2954,winter
chic,2/2/1995,133,33.5,26.625,15.62099784,21.78382939,2955,winter
chic,2/3/1995,145,30.5,24.25,27.91754633,12.41016604,2956,winter
chic,2/4/1995,133,20,3.5,11.61203276,23.10620173,2957,winter
chic,2/5/1995,144,8.5,-4.625,14.39693373,22.81445787,2958,winter
chic,2/6/1995,154,11,0,16.54407801,11.48945857,2959,winter
chic,2/7/1995,144,15,3.375,35.34710804,13.04020629,2960,winter
chic,2/8/1995,126,12,1.5,25.44260414,16.61263936,2961,winter
chic,2/9/1995,152,24,25,31.27502668,9.104066856,2962,winter
chic,2/10/1995,142,26.5,4.875,32.26671426,17.03173129,2963,winter
chic,2/11/1995,162,6.5,-13.25,66.11972387,25.17893923,2964,winter
chic,2/12/1995,128,7.5,2.375,19.21110195,16.8574114,2965,winter
chic,2/13/1995,152,17,-0.75,33.6741197,14.95865409,2966,winter
chic,2/14/1995,133,18.5,11.375,40.02555894,11.54049286,2967,winter
chic,2/15/1995,145,30.5,21.375,21.74364633,7.969470682,2968,winter
chic,2/16/1995,132,25,18.25,33.31317296,14.32703654,2969,winter
chic,2/17/1995,144,33,18.75,51.48510325,9.191934601,2970,winter
chic,2/18/1995,130,42.5,27,39.08462692,13.86049746,2971,winter
chic,2/19/1995,121,38,28.375,21.10822574,18.65926578,2972,winter
chic,2/20/1995,144,40.5,28.25,32.4715051,14.86780641,2973,winter
chic,2/21/1995,126,28,17.25,11.39282991,23.13499029,2974,winter
chic,2/22/1995,111,38,30,37.68054484,8.369856228,2975,winter
chic,2/23/1995,132,41,21.5,39.46482858,17.32943457,2976,winter
chic,2/24/1995,129,32,17.5,12.18453439,20.10740572,2977,winter
chic,2/25/1995,118,39,26.375,17.67280419,16.97426488,2978,winter
chic,2/26/1995,127,30.5,27.5,23.40599408,18.93530671,2979,winter
chic,2/27/1995,119,31.5,28.625,13.24318542,19.96606884,2980,winter
chic,2/28/1995,136,27.5,20.875,15.22821398,20.58795936,2981,winter
chic,3/1/1995,141,16.5,3.75,18.04540817,17.28602881,2982,winter
chic,3/2/1995,124,17.5,6.625,22.60465467,13.24154042,2983,winter
chic,3/3/1995,137,23,14,42.09445059,11.87776275,2984,winter
chic,3/4/1995,124,31.5,20.125,40.88646359,14.23430901,2985,winter
chic,3/5/1995,124,35,32.75,35.68045642,8.729172364,2986,winter
chic,3/6/1995,134,33,32.125,26.12797829,16.49925405,2987,winter
chic,3/7/1995,118,30.5,20.875,13.38992009,13.54192663,2988,winter
chic,3/8/1995,143,23.5,12.375,19.12227152,22.47453431,2989,winter
chic,3/9/1995,121,24.5,18.875,33.1745971,15.54193926,2990,winter
chic,3/10/1995,118,40.5,35.5,34.71114572,16.65249601,2991,winter
chic,3/11/1995,114,51,38.75,27.25171625,29.97634189,2992,winter
chic,3/12/1995,120,58.5,44.25,28.29664378,33.33758355,2993,winter
chic,3/13/1995,132,61.5,44.25,52.76234472,22.34970831,2994,winter
chic,3/14/1995,117,61,44.375,64.48024409,19.75324169,2995,winter
chic,3/15/1995,89,59,43.375,62.02951945,22.87501612,2996,winter
chic,3/16/1995,125,54,41,44.70348061,16.55696678,2997,winter
chic,3/17/1995,120,42.5,33.5,18.78169337,26.43737808,2998,winter
chic,3/18/1995,137,49,40.5,28.83676583,24.50303296,2999,winter
